Data_Balanco;Tax Effect Of Unusual Items;Tax Rate For Calcs;Normalized EBITDA;Total Unusual Items;Total Unusual Items Excluding Goodwill;Net Income From Continuing Operation Net Minority Interest;Reconciled Depreciation;Reconciled Cost Of Revenue;EBITDA;EBIT;Net Interest Income;Interest Expense;Interest Income;Normalized Income;Net Income From Continuing And Discontinued Operation;Total Expenses;Total Operating Income As Reported;Diluted Average Shares;Basic Average Shares;Diluted EPS;Basic EPS;Diluted NI Availto Com Stockholders;Net Income Common Stockholders;Otherunder Preferred Stock Dividend;Net Income;Minority Interests;Net Income Including Noncontrolling Interests;Net Income Continuous Operations;Tax Provision;Pretax Income;Net Non Operating Interest Income Expense;Total Other Finance Cost;Interest Expense Non Operating;Interest Income Non Operating;Operating Income;Operating Expense;Other Operating Expenses;Selling General And Administration;General And Administrative Expense;Gross Profit;Cost Of Revenue;Total Revenue;Operating Revenue;Ticker;Net Income Extraordinary;Other Non Operating Income Expenses;Gain On Sale Of Security;Depreciation And Amortization In Income Statement;Depreciation Income Statement;Selling And Marketing Expense;Insurance And Claims;Rent And Landing Fees;Other Income Expense;Special Income Charges;Gain On Sale Of Ppe;Other Special Charges;Write Off;Restructuring And Mergern Acquisition;Earnings From Equity Interest;Other Taxes;Other Gand A;Excise Taxes;Rent Expense Supplemental;Impairment Of Capital Assets;Provision For Doubtful Accounts;Depreciation Amortization Depletion Income Statement;Salaries And Wages;Net Income Discontinuous Operations;Amortization;Amortization Of Intangibles Income Statement;Research And Development;Preferred Stock Dividends;Professional Expense And Contract Services Expense;Other Non Interest Expense;Net Policyholder Benefits And Claims;Average Dilution Earnings;Gain On Sale Of Business;Depletion Income Statement
2024-12-31;-27651295,587159;0,025544;;-1082514000,0;-1082514000,0;772096000,0;282206000,0;;;;10466085000,0;5820858000,0;16286943000,0;1826958704,412841;772096000,0;;;657561000,0;657561000,0;0,62;0,62;366196000,0;366196000,0;;772096000,0;-3125000,0;775221000,0;775221000,0;20321000,0;795542000,0;;;;;;6762972000,0;3337803000,0;2176426000,0;1864872000,0;;;11145561000,0;11145561000,0;BPAN4;;-2487000,0;;282206000,0;178151000,0;311554000,0;24559000,0;;;-1082514000,0;;1061286000,0;21228000,0;;;;;;;;;;;;104055000,0;;;405900000,0;;;;;;
2023-12-31;-52777089,363422;0,181582;;-290652000,0;-290652000,0;694959000,0;282322000,0;;;;9736761000,0;5594201000,0;15330962000,0;932833910,636578;694959000,0;;;657561000,0;657561000,0;0,55;0,55;334909000,0;334909000,0;;694959000,0;-1659000,0;696618000,0;696618000,0;154558000,0;851176000,0;;;;;;6889421000,0;3380895000,0;2286446000,0;1922987000,0;;;9857559000,0;9857559000,0;BPAN4;;7464000,0;;282322000,0;161359000,0;363459000,0;25029000,0;51276000,0;;-290652000,0;;287937000,0;2715000,0;;;;;;;;;;;;120963000,0;;;360050000,0;;;;;;
2022-12-31;-40788277,330363;0,185496;;-219888000,0;-219888000,0;706108000,0;233229000,0;;;;9460762000,0;4768739000,0;14229501000,0;885207722,669637;706108000,0;;;657561000,0;657561000,0;0,56;0,56;336602000,0;336602000,0;;706108000,0;-1649000,0;707757000,0;707757000,0;161185000,0;868942000,0;;;;;;5898903000,0;2606379000,0;2086812000,0;1727928000,0;;;9334262000,0;9334262000,0;BPAN4;;10859000,0;;233229000,0;127851000,0;358884000,0;28817000,0;41461000,0;;-219888000,0;;222839000,0;-2951000,0;;;;;;;;;;;;105378000,0;;;369506000,0;;;;;;
2021-12-31;-397139,316349;0,302007;;-1315000,0;-1315000,0;774576000,0;102701000,0;;;;8401993000,0;2085075000,0;10487068000,0;775493860,683651;774576000,0;;;1210275000,0;1210275000,0;0,64;0,64;774576000,0;774576000,0;;774576000,0;;774576000,0;774576000,0;335143000,0;1109719000,0;;;;;;4679240000,0;1839525000,0;1888927000,0;1604987000,0;;;7578985000,0;7578985000,0;BPAN4;;54000,0;;102701000,0;77648000,0;283940000,0;22496000,0;40224000,0;;-1315000,0;;-29167000,0;1315000,0;;;;;;;;;;;;25053000,0;;;;;;;;;
2024-12-31;1654883,955671;0,294411;;5621000,0;5621000,0;441226000,0;48032000,0;;;;2170991000,0;1121729000,0;3292720000,0;437259883,955671;441226000,0;;;9523131,0;9523131,0;38,65;38,65;368069000,0;368069000,0;;368069000,0;;368069000,0;441226000,0;184104000,0;625330000,0;;;;;;1461138000,0;148446000,0;472259000,0;425412000,0;;;2426258000,0;2426258000,0;BPAR3;-73157000,0;-9280000,0;;48032000,0;9448000,0;46847000,0;562000,0;43430000,0;;5621000,0;;-5621000,0;;;;;;;;;;;;;38584000,0;;;;;;;;;
2023-12-31;2831448,640004;0,350253;;8084000,0;8084000,0;331515000,0;48775000,0;;;;1795435000,0;1148331000,0;2943766000,0;326262448,640004;331515000,0;;;9523306,0;9523306,0;29,52;29,52;281128000,0;281128000,0;;281128000,0;;281128000,0;331515000,0;178707000,0;510222000,0;;;;;;1296682000,0;121968000,0;431631000,0;401188000,0;;;2019395000,0;2019395000,0;BPAR3;-50387000,0;-4620000,0;;48776000,0;11335000,0;30443000,0;248000,0;39866000,0;;8084000,0;;-8084000,0;;;;;;;;;;;;;37441000,0;;;;;;;;;
2022-12-31;1830371,692383;0,245655;;7451000,0;7451000,0;214864000,0;47390000,0;;;;1392135000,0;1160635000,0;2552770000,0;209243371,692383;214864000,0;;;9520670,0;9520670,0;18,82;18,82;179179000,0;179179000,0;;179179000,0;;179179000,0;214864000,0;69971000,0;284835000,0;;;;;;1142195000,0;80403000,0;406976000,0;378811000,0;;;1574148000,0;1574148000,0;BPAR3;-35685000,0;1404000,0;-11754000,0;47391000,0;12170000,0;28165000,0;283000,0;36562000,0;;7451000,0;;-7451000,0;;;;;;;;;;;;;35221000,0;;;;;;;;;
2021-12-31;788971,058815;0,36059;;2188000,0;2188000,0;283304000,0;42772000,0;;;;1421196000,0;370473000,0;1791669000,0;281904971,058815;283304000,0;;;9521526,0;9521526,0;25,341;25,341;241285000,0;241285000,0;;241285000,0;;241285000,0;283304000,0;159767000,0;443071000,0;;;;;;1039022000,0;70031000,0;387930000,0;358520000,0;;;1575392000,0;1575392000,0;BPAR3;-42019000,0;-3453000,0;12149000,0;42772000,0;12085000,0;29410000,0;613000,0;33016000,0;;2188000,0;;-2188000,0;;;;;;;;;;;;;30687000,0;;;;;;;;;
2024-12-31;0,0;0,0;;;;1192208000,0;;;;;15327000,0;528000,0;15855000,0;1192208000,0;1192208000,0;;;418318596,0;418318596,0;2,85;2,85;1192208000,0;1192208000,0;;1192208000,0;;1192208000,0;1192208000,0;0,0;1192208000,0;;;;;;69109000,0;42823000,0;26286000,0;26286000,0;;;1261317000,0;1261317000,0;BRAP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;0,0;0,0;;;;1896619000,0;;;;;12668000,0;528000,0;13196000,0;1896619000,0;1896619000,0;;;418679691,0;418679691,0;4,53;4,53;1896619000,0;1896619000,0;;1896619000,0;;1896619000,0;1896619000,0;0,0;1896619000,0;;;;;;65247000,0;43833000,0;21414000,0;21414000,0;;;1961866000,0;1961866000,0;BRAP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;0,0;0,34;;;;3727675000,0;;;;;21862000,0;583000,0;22445000,0;3727675000,0;3727675000,0;;;418607067,0;418607067,0;8,90495;8,90495;3727675000,0;3727675000,0;;3727675000,0;;3727675000,0;3727675000,0;0,0;3727675000,0;;;;;;51947000,0;31502000,0;20445000,0;20445000,0;;;3779622000,0;3779622000,0;BRAP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;0,0;0,34;;;;8079261000,0;;;;;61987000,0;915000,0;62902000,0;8079261000,0;8079261000,0;;;418607185,0;418607185,0;19,30034;19,30034;8079261000,0;8079261000,0;;8079261000,0;;8079261000,0;8079261000,0;0,0;8079261000,0;;;;;;63241000,0;25943000,0;37298000,0;37298000,0;;;8142502000,0;8142502000,0;BRAP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;0,0;0,0;;;;1192208000,0;;;;;15327000,0;528000,0;15855000,0;1192208000,0;1192208000,0;;;418318596,0;418318596,0;2,85;2,85;1192208000,0;1192208000,0;;1192208000,0;;1192208000,0;1192208000,0;0,0;1192208000,0;;;;;;69109000,0;42823000,0;26286000,0;26286000,0;;;1261317000,0;1261317000,0;BRAP4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;0,0;0,0;;;;1896619000,0;;;;;12668000,0;528000,0;13196000,0;1896619000,0;1896619000,0;;;418679691,0;418679691,0;4,53;4,53;1896619000,0;1896619000,0;;1896619000,0;;1896619000,0;1896619000,0;0,0;1896619000,0;;;;;;65247000,0;43833000,0;21414000,0;21414000,0;;;1961866000,0;1961866000,0;BRAP4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;0,0;0,34;;;;3727675000,0;;;;;21862000,0;583000,0;22445000,0;3727675000,0;3727675000,0;;;418607067,0;418607067,0;8,90495;8,90495;3727675000,0;3727675000,0;;3727675000,0;;3727675000,0;3727675000,0;0,0;3727675000,0;;;;;;51947000,0;31502000,0;20445000,0;20445000,0;;;3779622000,0;3779622000,0;BRAP4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;0,0;0,34;;;;8079261000,0;;;;;61987000,0;915000,0;62902000,0;8079261000,0;8079261000,0;;;418607185,0;418607185,0;19,30034;19,30034;8079261000,0;8079261000,0;;8079261000,0;;8079261000,0;8079261000,0;0,0;8079261000,0;;;;;;63241000,0;25943000,0;37298000,0;37298000,0;;;8142502000,0;8142502000,0;BRAP4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;393527680,0;0,32;922650000,0;1229774000,0;1229774000,0;-909691000,0;1246205000,0;6397784000,0;2152424000,0;906219000,0;-3271160000,0;2236012000,0;71619000,0;-1745937320,0;-909691000,0;6939591000,0;;334547956,0;334547956,0;-2,72;-2,72;-909691000,0;-909691000,0;0,0;-909691000,0;0,0;-909691000,0;-909691000,0;-420102000,0;-1329793000,0;-3271160000,0;1106767000,0;2236012000,0;71619000,0;1786770000,0;541807000,0;-214818000,0;159634000,0;159634000,0;2328577000,0;6397784000,0;8726361000,0;8726361000,0;BRAV3;;;;41218000,0;41218000,0;;;230603000,0;;517511000,0;;-720450000,0;28705000,0;174234000,0;;;;;306890000,0;;;;;;;;;;;;;;;
2023-12-31;16616320,0;0,28;1848726000,0;59344000,0;59344000,0;405234000,0;620100000,0;3862029000,0;1908070000,0;1287970000,0;-903414000,0;697176000,0;82300000,0;362506320,0;405234000,0;4279170000,0;;227217452,0;223804059,0;1,78;1,81;405234000,0;405234000,0;0,0;405234000,0;-19981000,0;425215000,0;425215000,0;165579000,0;590794000,0;-903414000,0;288538000,0;697176000,0;82300000,0;1340819000,0;417141000,0;37938000,0;126008000,0;126008000,0;1757960000,0;3862029000,0;5619989000,0;5619989000,0;BRAV3;;;;68605000,0;68605000,0;;;0,0;;-216826000,0;;-17000,0;42752000,0;174091000,0;;;;;48489000,0;;;;;;;;;;;;;;;
2022-12-31;-41928120,0;0,34;993494000,0;-123318000,0;-123318000,0;149569000,0;279302000,0;835544000,0;870176000,0;590874000,0;-485190000,0;805007000,0;319817000,0;230958880,0;149569000,0;1328047000,0;;204479315,0;202651341,0;0,73;0,74;149569000,0;149569000,0;0,0;149569000,0;21853000,0;127716000,0;127716000,0;-341849000,0;-214133000,0;-485190000,0;159000,0;805007000,0;319817000,0;394375000,0;492503000,0;153500000,0;339003000,0;339003000,0;886878000,0;835544000,0;1722422000,0;1722422000,0;BRAV3;;;;30555000,0;30555000,0;;;;;-123318000,0;;-92000,0;123318000,0;203273000,0;;;;;29164000,0;;;;;;;;;;;;;;;
2021-12-31;-21253740,0;0,34;335800000,0;-62511000,0;-62511000,0;-905000,0;117368000,0;319530000,0;273289000,0;155921000,0;-199207000,0;200503000,0;3503000,0;40352260,0;-905000,0;493902000,0;;149179897,0;148994701,0;-0,009844;-0,009844;-905000,0;-905000,0;0,0;-905000,0;-16896000,0;15991000,0;15991000,0;-60573000,0;-44582000,0;-199207000,0;2207000,0;200503000,0;3503000,0;233897000,0;174372000,0;22623000,0;37090000,0;37090000,0;408269000,0;319530000,0;727799000,0;727799000,0;BRAV3;;;;7173000,0;7173000,0;;;1171000,0;;153208000,0;;-4000,0;-160419000,0;7215000,0;;;;;15189000,0;;;;;;;;;;;;;;;
2024-12-31;0,0;0,191121;246939000,0;;;193670000,0;7509000,0;6977115000,0;246939000,0;239430000,0;;;;193670000,0;193670000,0;7175003000,0;;;;;;193670000,0;193670000,0;;193670000,0;;193670000,0;193670000,0;45760000,0;239430000,0;;;;;239430000,0;197888000,0;2441000,0;125571000,0;120552000,0;437318000,0;6977115000,0;7414433000,0;7414433000,0;BRBI11;;;;7509000,0;;5019000,0;255000,0;4457000,0;;;;;;;;48012000,0;115840000,0;;4457000,0;;14355000,0;7509000,0;;;;;;;;;;;;
2023-12-31;0,0;0,225467;206956000,0;;;155084000,0;6727000,0;6243390000,0;206956000,0;200229000,0;;;;155084000,0;155084000,0;6356474000,0;;;;;;155084000,0;155084000,0;;155084000,0;;155084000,0;155084000,0;45145000,0;200229000,0;;;;;200229000,0;113084000,0;3328000,0;61477000,0;58110000,0;313313000,0;6243390000,0;6556703000,0;6556703000,0;BRBI11;;;;6727000,0;;3367000,0;299000,0;3805000,0;;;;;;;;40062000,0;54006000,0;;3805000,0;;1490000,0;6727000,0;;;;;;;;;;;;
2022-12-31;0,0;0,366545;236678000,0;;;147101000,0;4458000,0;3349990000,0;236678000,0;232220000,0;;;;147101000,0;147101000,0;3445995000,0;;;;;;147101000,0;147101000,0;;147101000,0;;147101000,0;147101000,0;85119000,0;232220000,0;;;;;232220000,0;96005000,0;3900000,0;47087000,0;43924000,0;328225000,0;3349990000,0;3678215000,0;3678215000,0;BRBI11;;;;4458000,0;;3163000,0;237000,0;3126000,0;;;;;;;;40809000,0;40561000,0;;3126000,0;;-249000,0;4458000,0;;;;;;;;;;;;
2024-12-31;-3651840000,0;0,32;4066000000,0;-11412000000,0;-11412000000,0;-11320000000,0;4950000000,0;71414000000,0;-7346000000,0;-12296000000,0;-5134000000,0;5437000000,0;1256000000,0;-3559840000,0;-11320000000,0;76507000000,0;;797207807,0;797207807,0;-14,1998;-14,1998;-11320000000,0;-11320000000,0;;-11320000000,0;732000000,0;-12052000000,0;-12052000000,0;-5681000000,0;-17733000000,0;-5134000000,0;953000000,0;5437000000,0;1256000000,0;904000000,0;5093000000,0;2070000000,0;4630000000,0;2639000000,0;5997000000,0;71414000000,0;77411000000,0;77411000000,0;BRKM3;;-2070000000,0;-11520000000,0;;;1991000000,0;;;-13503000000,0;108000000,0;;;-108000000,0;;-21000000,0;;2639000000,0;;;;;;;;;;463000000,0;;;;;;;
2023-12-31;89880000,0;0,21;2836000000,0;428000000,0;428000000,0;-4579000000,0;5206000000,0;67548000000,0;3264000000,0;-1942000000,0;-3911000000,0;4250000000,0;1469000000,0;-4917120000,0;-4579000000,0;72319000000,0;;796943478,0;796943478,0;-5,7458;-5,7458;-4579000000,0;-4579000000,0;;-4579000000,0;311000000,0;-4890000000,0;-4890000000,0;-1302000000,0;-6192000000,0;-3911000000,0;1130000000,0;4250000000,0;1469000000,0;-1750000000,0;4771000000,0;966000000,0;4388000000,0;2472000000,0;3021000000,0;67548000000,0;70569000000,0;70569000000,0;BRKM3;;-966000000,0;511000000,0;;;1916000000,0;;;-531000000,0;-83000000,0;;;83000000,0;;7000000,0;;2472000000,0;;;;;;;;;;383000000,0;;;;;;;
2022-12-31;-194140000,0;0,34;8679000000,0;-571000000,0;-571000000,0;-336000000,0;4733000000,0;85161000000,0;8108000000,0;3375000000,0;-3692000000,0;3328000000,0;1050000000,0;40860000,0;-336000000,0;90407000000,0;;796476912,0;796476912,0;-0,4215;-0,4215;-336000000,0;-336000000,0;;-336000000,0;485000000,0;-821000000,0;-821000000,0;868000000,0;47000000,0;-3692000000,0;1414000000,0;3328000000,0;1050000000,0;6112000000,0;5246000000,0;1837000000,0;4872000000,0;2764000000,0;11358000000,0;85161000000,0;96519000000,0;96519000000,0;BRKM3;;-1837000000,0;-533000000,0;;;2108000000,0;;;-2373000000,0;-38000000,0;;;38000000,0;;35000000,0;;2764000000,0;;;;;;;;;;374000000,0;;;;;;;
2021-12-31;-1063487000,0;0,223;30099000000,0;-4769000000,0;-4769000000,0;13985000000,0;4178000000,0;73568000000,0;25330000000,0;21152000000,0;-3322000000,0;3191000000,0;440000000,0;17690513000,0;13985000000,0;78443000000,0;;796066273,0;796066273,0;17,567633;17,567633;13985000000,0;13985000000,0;;13985000000,0;23000000,0;13962000000,0;13962000000,0;3999000000,0;17961000000,0;-3322000000,0;571000000,0;3191000000,0;440000000,0;27182000000,0;4875000000,0;2077892000,0;4578000000,0;2522000000,0;32057000000,0;73568000000,0;105625000000,0;105625000000,0;BRKM3;;-1135000000,0;-4760000000,0;;;2056000000,0;;;-5899000000,0;-9000000,0;40353000,0;281885000,0;9000000,0;;5000000,0;-1240657000,0;2522000000,0;;;;;;;;;;297000000,0;;;;;;;
2024-12-31;-3651840000,0;0,32;4066000000,0;-11412000000,0;-11412000000,0;-11320000000,0;4950000000,0;71414000000,0;-7346000000,0;-12296000000,0;-5134000000,0;5437000000,0;1256000000,0;-3559840000,0;-11320000000,0;76507000000,0;;797207807,0;797207807,0;-14,1998;-14,1998;-11320000000,0;-11320000000,0;;-11320000000,0;732000000,0;-12052000000,0;-12052000000,0;-5681000000,0;-17733000000,0;-5134000000,0;953000000,0;5437000000,0;1256000000,0;904000000,0;5093000000,0;2070000000,0;4630000000,0;2639000000,0;5997000000,0;71414000000,0;77411000000,0;77411000000,0;BRKM5;;-2070000000,0;-11520000000,0;;;1991000000,0;;;-13503000000,0;108000000,0;;;-108000000,0;;-21000000,0;;2639000000,0;;;;;;;;;;463000000,0;;;;;;;
2023-12-31;89880000,0;0,21;2836000000,0;428000000,0;428000000,0;-4579000000,0;5206000000,0;67548000000,0;3264000000,0;-1942000000,0;-3911000000,0;4250000000,0;1469000000,0;-4917120000,0;-4579000000,0;72319000000,0;;796968412,0;796968412,0;-5,745523;-5,745523;-4579000000,0;-4579000000,0;;-4579000000,0;311000000,0;-4890000000,0;-4890000000,0;-1302000000,0;-6192000000,0;-3911000000,0;1130000000,0;4250000000,0;1469000000,0;-1750000000,0;4771000000,0;966000000,0;4388000000,0;2472000000,0;3021000000,0;67548000000,0;70569000000,0;70569000000,0;BRKM5;;-966000000,0;511000000,0;;;1916000000,0;;;-531000000,0;-83000000,0;;;83000000,0;;7000000,0;;2472000000,0;;;;;;;;;;383000000,0;;;;;;;
2022-12-31;-194140000,0;0,34;8679000000,0;-571000000,0;-571000000,0;-336000000,0;4733000000,0;85161000000,0;8108000000,0;3375000000,0;-3692000000,0;3328000000,0;1050000000,0;40860000,0;-336000000,0;90407000000,0;;796303031,0;796303031,0;-0,42195;-0,42195;-336000000,0;-336000000,0;;-336000000,0;485000000,0;-821000000,0;-821000000,0;868000000,0;47000000,0;-3692000000,0;1414000000,0;3328000000,0;1050000000,0;6112000000,0;5246000000,0;1837000000,0;4872000000,0;2764000000,0;11358000000,0;85161000000,0;96519000000,0;96519000000,0;BRKM5;;-1837000000,0;-533000000,0;;;2108000000,0;;;-2373000000,0;-38000000,0;;;38000000,0;;35000000,0;;2764000000,0;;;;;;;;;;374000000,0;;;;;;;
2021-12-31;-1063487000,0;0,223;30099000000,0;-4769000000,0;-4769000000,0;13985000000,0;4178000000,0;73568000000,0;25330000000,0;21152000000,0;-3322000000,0;3191000000,0;440000000,0;17690513000,0;13985000000,0;78443000000,0;;796066273,0;796066273,0;17,567633;17,567633;13985000000,0;13985000000,0;;13985000000,0;23000000,0;13962000000,0;13962000000,0;3999000000,0;17961000000,0;-3322000000,0;571000000,0;3191000000,0;440000000,0;27182000000,0;4875000000,0;2077892000,0;4578000000,0;2522000000,0;32057000000,0;73568000000,0;105625000000,0;105625000000,0;BRKM5;;-1135000000,0;-4760000000,0;;;2056000000,0;;;-5899000000,0;-9000000,0;40353000,0;281885000,0;9000000,0;;5000000,0;-1240657000,0;2522000000,0;;;;;;;;;;297000000,0;;;;;;;
2024-12-31;-3651840000,0;0,32;4066000000,0;-11412000000,0;-11412000000,0;-11320000000,0;4950000000,0;71414000000,0;-7346000000,0;-12296000000,0;-5134000000,0;5437000000,0;1256000000,0;-3559840000,0;-11320000000,0;76507000000,0;;1594415614,0;1594415614,0;-7,0999;-7,0999;-11320000000,0;-11320000000,0;;-11320000000,0;732000000,0;-12052000000,0;-12052000000,0;-5681000000,0;-17733000000,0;-5134000000,0;953000000,0;5437000000,0;1256000000,0;904000000,0;5093000000,0;2070000000,0;4630000000,0;2639000000,0;5997000000,0;71414000000,0;77411000000,0;77411000000,0;BRKM6;;-2070000000,0;-11520000000,0;;;1991000000,0;;;-13503000000,0;108000000,0;;;-108000000,0;;-21000000,0;;2639000000,0;;;;;;;;;;463000000,0;;;;;;;
2023-12-31;89880000,0;0,21;2836000000,0;428000000,0;428000000,0;-4579000000,0;5206000000,0;67548000000,0;3264000000,0;-1942000000,0;-3911000000,0;4250000000,0;1469000000,0;-4917120000,0;-4579000000,0;72319000000,0;;1593886956,0;1593886956,0;-2,8729;-2,8729;-4579000000,0;-4579000000,0;;-4579000000,0;311000000,0;-4890000000,0;-4890000000,0;-1302000000,0;-6192000000,0;-3911000000,0;1130000000,0;4250000000,0;1469000000,0;-1750000000,0;4771000000,0;966000000,0;4388000000,0;2472000000,0;3021000000,0;67548000000,0;70569000000,0;70569000000,0;BRKM6;;-966000000,0;511000000,0;;;1916000000,0;;;-531000000,0;-83000000,0;;;83000000,0;;7000000,0;;2472000000,0;;;;;;;;;;383000000,0;;;;;;;
2022-12-31;-194140000,0;0,34;8679000000,0;-571000000,0;-571000000,0;-336000000,0;4733000000,0;85161000000,0;8108000000,0;3375000000,0;-3692000000,0;3328000000,0;1050000000,0;40860000,0;-336000000,0;90407000000,0;;1592953824,0;1592953824,0;-0,21075;-0,21075;-336000000,0;-336000000,0;;-336000000,0;485000000,0;-821000000,0;-821000000,0;868000000,0;47000000,0;-3692000000,0;1414000000,0;3328000000,0;1050000000,0;6112000000,0;5246000000,0;1837000000,0;4872000000,0;2764000000,0;11358000000,0;85161000000,0;96519000000,0;96519000000,0;BRKM6;;-1837000000,0;-533000000,0;;;2108000000,0;;;-2373000000,0;-38000000,0;;;38000000,0;;35000000,0;;2764000000,0;;;;;;;;;;374000000,0;;;;;;;
2021-12-31;-1063487000,0;0,223;30099000000,0;-4769000000,0;-4769000000,0;13985000000,0;4178000000,0;73568000000,0;25330000000,0;21152000000,0;-3322000000,0;3191000000,0;440000000,0;17690513000,0;13985000000,0;78443000000,0;;1592132546,0;1592132546,0;8,783816;8,783816;13985000000,0;13985000000,0;;13985000000,0;23000000,0;13962000000,0;13962000000,0;3999000000,0;17961000000,0;-3322000000,0;571000000,0;3191000000,0;440000000,0;27182000000,0;4875000000,0;2077892000,0;4578000000,0;2522000000,0;32057000000,0;73568000000,0;105625000000,0;105625000000,0;BRKM6;;-1135000000,0;-4760000000,0;;;2056000000,0;;;-5899000000,0;-9000000,0;40353000,0;281885000,0;9000000,0;;5000000,0;-1240657000,0;2522000000,0;;;;;;;;;;297000000,0;;;;;;;
2025-12-31;0,0;0,148422;;;;1713913000,0;407380000,0;;;;6379949000,0;15349812000,0;21729761000,0;1713913000,0;1713913000,0;;;;;;;1713913000,0;1713913000,0;;1713913000,0;-638000,0;1714551000,0;1714551000,0;298830000,0;2013381000,0;;;;;;6045761000,0;1099660000,0;1723633000,0;1549024000,0;;;8841695000,0;8841695000,0;BRSR3;;;23530000,0;407380000,0;407380000,0;174609000,0;;59350000,0;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;0,0;0,04357;;0,0;0,0;727253000,0;408977000,0;;;;5347624000,0;10895458000,0;16243082000,0;727253000,0;727253000,0;;;408974477,0;408974477,0;1,78;1,78;727253000,0;727253000,0;;727253000,0;-545000,0;727798000,0;727798000,0;33155000,0;760953000,0;;;;;;6570168000,0;1896642000,0;1664295000,0;1488221000,0;;;8411365000,0;8411365000,0;BRSR3;-244318000,0;;-122110000,0;408977000,0;408977000,0;176074000,0;6995000,0;54144000,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;4964511,086219;0,0728;;68194000,0;68194000,0;1122285000,0;370821000,0;;;;5512722000,0;10245338000,0;15758060000,0;1059055511,086219;1122285000,0;;;408510350,0;408510350,0;2,13;2,13;870104000,0;870104000,0;;870104000,0;-980000,0;871084000,0;1123265000,0;88194000,0;1211459000,0;;;;;;5163407000,0;1533709000,0;982603000,0;843251000,0;;;7533871000,0;7533871000,0;BRSR3;-252181000,0;;;275970000,0;275970000,0;139352000,0;6619000,0;160551000,0;;68194000,0;;-68194000,0;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;0,0;0,34;;103832000,0;103832000,0;898445000,0;353191000,0;;;;5237093000,0;8323715000,0;13560808000,0;898445000,0;898445000,0;;;408974477,0;408974477,0;1,75;1,75;714934000,0;714934000,0;;714934000,0;-419000,0;715353000,0;898864000,0;-131094000,0;767770000,0;;;;;;5534780000,0;1447275000,0;1474212000,0;1357957000,0;;;7190172000,0;7190172000,0;BRSR3;-183511000,0;;;254217000,0;254217000,0;116255000,0;6304000,0;147363000,0;;103832000,0;;-103832000,0;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;;;;0,0;0,0;;;;;;;;;;;;;408974477,0;408974477,0;2,32;2,32;;;;;;;;;;;;;;;;;;;;;;;BRSR3;-125616000,0;;;;;;6911000,0;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;
2025-12-31;0,0;0,148422;;;;1713913000,0;407380000,0;;;;6379949000,0;15349812000,0;21729761000,0;1713913000,0;1713913000,0;;;408974477,0;408974477,0;4,19;4,19;1713913000,0;1713913000,0;;1713913000,0;-638000,0;1714551000,0;1714551000,0;298830000,0;2013381000,0;;;;;;6045761000,0;1099660000,0;1723633000,0;1549024000,0;;;8841695000,0;8841695000,0;BRSR5;;;23530000,0;407380000,0;407380000,0;174609000,0;;59350000,0;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;0,0;0,04357;;0,0;0,0;727253000,0;408977000,0;;;;5347624000,0;10895458000,0;16243082000,0;727253000,0;727253000,0;;;408974477,0;408974477,0;1,78;1,78;727253000,0;727253000,0;;727253000,0;-545000,0;727798000,0;727798000,0;33155000,0;760953000,0;;;;;;6570168000,0;1896642000,0;1664295000,0;1488221000,0;;;8411365000,0;8411365000,0;BRSR5;-244318000,0;;-122110000,0;408977000,0;408977000,0;176074000,0;6995000,0;54144000,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;4964511,086219;0,0728;;68194000,0;68194000,0;1122285000,0;370821000,0;;;;5512722000,0;10245338000,0;15758060000,0;1059055511,086219;1122285000,0;;;408510350,0;408510350,0;2,13;2,13;870104000,0;870104000,0;;870104000,0;-980000,0;871084000,0;1123265000,0;88194000,0;1211459000,0;;;;;;5163407000,0;1533709000,0;982603000,0;843251000,0;;;7533871000,0;7533871000,0;BRSR5;-252181000,0;;;275970000,0;275970000,0;139352000,0;6619000,0;160551000,0;;68194000,0;;-68194000,0;;;;;;;;;;;;;;;;;;;;;;
